Date,E Shredder(kWh), E ECurrent(kWh),SHREDDED(kg),ZORBA(kg),INOX(kg),CUFe(kg),FLUFF(kg),TIME AVAIL(min),FUCHS BREAKDOWN,BIG PIECES,BLOCKING,2nd PROCESSING OF RUBBISH FROM MOTORS,NO SCRAP IN FEEDING AREA into machine(break change of material etc.),NO ELECTRICAL POWER,NO SCRAP IN THE PLANT OR PROPER MIX,SCALE,START-FINISH TIME,MECHANICAL,ELECTRICAL,ELECTRONIC,FIRE - EXPLOSION,BELTS PROBLEMS,HAMMERS AND FACING PROBLEMS,HYDRAULICS,OTHER,40000,40001,40002,40003,40004,40005,40006,40008,40009,40011,40012,40016,40017,40018,40020,40021,40240,40242,40296,40297,70001
4335,  170,108300,785,190,385,53610,960,0,0,0,0,60,0,0,0,101,30,0,0,0,112,0,0,0,93785,0,31495,12155,13135,0,12700,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4385,  172,117295,700,145,425,52380,960,77,0,23,0,60,0,0,0,116,0,0,0,0,21,0,0,0,117385,6215,25020,6075,0,0,13475,0,      0,0,0,0,0,0,0,0,0,0,0,0,2775,
2730,  143,57300,355,55,230,27585,960,0,0,35,0,100,0,0,0,106,26,80,0,0,259,0,0,0,56445,6595,9775,0,0,0,5585,0,      0,0,0,0,0,0,0,0,0,4355,0,0,2770,
2950,  137,83935,19845,225,1245,24065,960,20,0,14,0,60,0,0,0,220,0,0,0,0,178,0,0,0,15050,0,0,0,0,0,0,0,      0,61170,46335,0,2420,4340,0,0,0,0,0,0,0,
3575,  149,116555,1465,160,570,55410,960,45,0,0,0,91,0,0,0,102,0,0,0,0,6,0,0,90,128260,9185,23595,0,0,0,8610,0,      0,0,0,0,0,0,0,0,0,0,0,0,4510,
1950,  144,49290,330,65,235,16305,480,0,0,31,0,30,0,0,0,61,0,0,0,0,9,0,0,88,32980,0,13040,6020,14185,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1950,   17,42990,325,65,270,16800,480,0,0,0,0,30,0,0,0,61,0,0,0,0,128,0,0,0,38990,8430,0,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,3580,0,0,9450,
2550,   87,100465,575,80,265,27325,480,0,0,28,0,30,0,0,0,61,0,0,0,0,0,0,0,0,100070,0,17500,5985,0,0,5155,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2315,   87,114140,460,105,395,28840,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,109095,0,19470,0,15375,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2160,   80,142335,365,85,205,19410,480,18,0,52,0,50,0,0,0,76,0,0,0,0,0,0,0,0,113240,5980,24070,5275,13835,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1625,   60,88460,335,110,15,19075,480,0,0,0,0,30,0,0,7,77,0,30,0,0,0,0,121,0,71625,0,15240,0,7055,0,0,0,      0,0,0,0,0,0,0,0,0,5670,0,0,8405,
1780,   68,74070,385,80,285,29700,480,0,0,0,0,160,0,0,0,61,0,0,0,0,21,0,0,0,82090,0,16540,5890,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2330,   87,158980,685,80,220,29220,480,0,0,0,0,82,9,0,0,20,0,0,0,0,60,0,20,0,172415,0,8000,4320,0,0,4450,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
995,   35,17105,155,25,75,6175,480,0,0,0,0,30,0,0,0,66,222,0,0,0,10,0,12,0,0,0,23535,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
900,   32,21005,135,75,200,9985,480,0,0,0,0,30,0,0,0,46,0,0,0,0,180,0,0,122,3781,0,4365,5085,5650,0,4445,0,      0,0,0,0,0,0,0,0,0,5135,0,0,2939,
2225,   78,55840,315,95,315,18655,480,0,0,0,0,52,0,0,0,66,0,0,0,0,68,0,0,0,41140,11290,9265,2720,0,0,10805,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2660,   82,70385,640,130,450,24745,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,43595,0,32255,5450,0,0,10450,0,      0,0,0,0,0,0,0,0,0,0,0,0,4600,
2420,   84,80005,505,115,355,28250,480,0,0,0,0,30,0,0,0,66,0,0,0,0,8,0,0,0,68740,0,11085,4515,0,0,9100,0,      0,0,0,0,0,0,0,0,0,13700,0,0,2090,
2655,   84,81345,540,145,355,27985,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,85700,0,10930,4760,0,0,8980,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2025,   86,54690,285,105,270,29260,480,0,0,0,0,30,0,0,0,66,97,0,0,0,0,0,0,0,43510,0,18725,0,13860,0,8515,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2570,   93,74920,470,115,395,37155,480,0,0,0,0,30,0,0,0,66,0,0,0,0,0,0,0,0,76085,0,18060,0,6970,0,5230,0,      0,0,0,0,0,0,0,0,0,6710,0,0,0,
1840,   91,60090,375,100,150,28790,480,0,0,0,0,139,16,0,0,62,0,0,0,0,0,0,0,0,61755,4670,0,11905,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,11175,
2250,   82,60250,665,85,295,28290,480,0,0,0,0,30,0,0,0,71,0,0,0,0,0,0,0,52,39315,0,27990,13600,0,0,8680,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2460,   94,74515,490,65,265,24315,480,0,0,0,0,30,0,0,0,62,0,0,0,0,9,0,0,0,75550,0,8060,0,0,0,11440,0,      0,0,0,0,0,0,0,0,0,0,0,0,4600,
2030,   86,44595,390,65,305,18565,480,0,0,0,0,30,0,0,0,66,0,0,0,0,32,0,0,32,12640,6945,37405,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,6930,
2650,   97,77810,605,80,325,29770,480,0,0,0,0,30,0,0,0,61,0,0,0,0,10,0,0,0,66735,0,29435,0,0,0,11435,0,      0,0,0,0,0,0,0,0,0,0,0,0,985,
1445,   87,56275,380,60,325,18455,480,0,0,0,0,200,0,0,0,37,0,38,0,0,0,0,0,0,21790,0,14065,14230,11865,0,12795,0,      0,0,0,0,0,0,0,0,0,0,0,0,750,
2055,   82,68435,365,120,280,19155,480,0,0,0,0,30,0,0,0,52,0,0,0,0,87,0,0,0,65830,7195,0,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,15330,0,0,0,
2335,   85,79585,450,145,335,19715,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,65300,0,0,0,12725,0,16905,0,      0,0,0,0,0,0,0,0,0,0,0,0,5300,
2710,   84,102550,1000,145,430,28150,480,28,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,84185,12765,14580,0,0,0,13975,0,      0,0,0,0,0,0,0,0,0,0,0,0,6770,
2720,   83,82520,585,135,420,28650,480,0,0,0,0,35,0,0,0,61,0,0,0,0,0,0,0,0,52285,11910,27230,16735,0,0,0,0,      0,0,0,0,0,0,0,0,0,4150,0,0,0,
1945,   85,63220,355,80,280,23205,480,0,0,0,0,30,0,0,0,51,0,0,0,0,135,0,0,0,50850,0,4195,9920,0,0,10070,0,      0,0,0,0,0,0,0,0,0,0,0,0,12105,
2770,   84,93915,510,105,360,27015,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,98800,0,9865,11800,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,1440,
2635,   88,79845,505,205,530,32245,480,10,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,64890,0,14105,0,13640,0,20695,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2760,   97,86310,560,170,445,26860,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,65950,11235,0,9490,13230,0,13430,0,      0,0,0,0,0,0,0,0,0,0,0,0,1010,
2450,   90,58985,545,115,415,24435,480,4,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,21750,0,24945,18745,0,0,19055,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2685,   77,70045,630,280,550,23875,480,0,0,0,0,30,0,0,0,61,0,15,0,0,0,0,0,0,61075,0,0,12285,0,0,20255,0,      0,0,0,0,0,0,0,0,0,0,0,0,1765,
2730,   84,64505,660,215,580,27175,480,13,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,46500,13980,0,0,0,0,19035,0,      0,0,0,0,0,0,0,0,0,0,0,0,13620,
2165,  123,60610,975,195,340,18970,480,0,0,0,0,100,0,0,0,61,0,0,0,0,13,0,0,0,41925,0,5175,9570,11380,0,13040,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2475,   93,52825,600,105,295,24770,570,0,0,0,0,30,0,0,0,31,0,0,0,0,264,0,0,0,38705,0,0,0,0,0,14045,0,      0,0,0,0,0,0,0,0,0,8225,0,0,17620,
3565,  138,68235,765,215,285,20005,720,0,0,0,0,30,0,0,0,50,0,0,0,0,285,0,0,0,44175,13575,22560,0,0,0,9195,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2660,   86,48170,900,160,330,24045,660,0,0,0,0,30,0,0,0,61,261,0,0,0,0,0,0,0,27635,0,19855,11670,14445,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2615,   90,40670,405,165,315,25610,480,0,0,0,0,30,0,0,0,61,0,0,0,0,86,0,0,30,18810,0,30095,6410,6145,0,5705,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2660,   90,61645,970,205,505,17370,480,0,0,0,0,30,0,0,0,61,0,7,0,0,0,0,0,0,41720,0,12090,10850,12875,0,0,0,      0,0,0,0,0,0,0,0,0,3160,0,0,0,
1625,   88,25670,11435,190,920,7820,540,0,0,0,0,30,0,0,0,41,0,0,0,273,26,0,0,0,0,0,0,0,0,0,0,0,      0,40089,0,0,1705,4241,0,0,0,0,0,0,0,
2275,  118,41350,490,160,255,26020,480,0,0,0,40,30,0,0,0,67,45,0,0,0,0,0,0,0,35635,6725,22415,0,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,3500,
3215,  131,75070,935,370,410,29320,480,13,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,54385,6590,14250,6620,4345,0,10565,0,      0,0,0,0,0,0,0,0,0,0,0,0,9350,
2665,  133,48940,1030,285,700,18890,480,0,0,0,0,40,0,0,0,59,126,0,0,0,0,0,0,0,32825,0,9340,10440,6410,0,10830,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
1805,  110,33395,15640,250,770,12520,480,0,0,3,0,45,0,0,0,61,65,0,0,0,14,0,0,0,2735,0,0,0,0,0,9450,0,      0,47425,0,0,2965,0,0,0,0,0,0,0,0,
3245,  118,74610,1405,145,955,22105,570,0,0,0,0,30,0,0,0,61,4,0,0,0,80,0,0,0,20180,6340,8570,7770,6230,0,11880,0,      0,0,0,0,0,0,0,0,0,0,0,0,38250,
3020,  119,52445,650,145,465,28065,480,0,0,0,0,30,0,0,0,61,46,0,0,0,0,0,0,0,15690,0,46650,10295,0,0,4885,0,      0,0,0,0,0,0,0,0,0,0,0,0,4250,
6515,  120,69560,1005,290,505,23870,540,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,60,41215,0,7755,12885,6615,0,13905,0,      0,0,0,0,0,0,0,0,0,6905,0,0,5950,
3350,  113,81280,1030,245,615,34435,510,0,0,0,0,30,0,0,0,61,30,4,0,0,0,0,0,0,60645,6355,18150,11485,5560,0,13730,0,      0,0,0,0,0,0,0,0,0,0,0,0,1680,
2980,   95,61930,720,100,425,20875,480,0,0,0,0,30,0,0,0,61,39,0,0,0,0,0,0,0,20194,7250,19720,6310,0,0,10305,0,      0,2971,0,0,0,0,0,0,0,0,0,0,17300,
3270,  115,63865,780,310,450,22880,480,0,0,0,0,30,0,0,0,61,0,0,0,0,18,0,0,0,54300,7490,7565,0,4100,0,9055,0,      0,5775,0,0,0,0,0,0,0,0,0,0,0,
3270,  115,63865,780,310,450,22880,480,0,0,0,0,30,0,0,0,61,0,0,0,0,18,0,0,0,54300,7490,7565,0,4100,0,9055,0,      0,5775,0,0,0,0,0,0,0,0,0,0,0,
3175,  116,68845,650,125,480,24580,480,0,0,4,0,30,0,0,0,61,0,0,0,0,5,0,0,0,14750,7695,31340,5720,7780,0,9645,0,      0,0,0,0,0,0,0,0,0,8400,0,0,9350,
2270,  142,33410,475,225,320,10510,480,28,0,0,141,30,0,0,0,73,0,0,0,0,0,0,0,0,18005,0,0,13410,0,0,4665,0,      0,6310,0,0,0,0,0,0,0,0,0,0,2550,
3230,  114,59915,775,265,445,18905,480,8,0,0,70,30,0,0,0,56,0,0,0,0,0,0,0,0,32680,7170,8430,6390,7245,0,9700,0,      0,4440,0,0,0,0,0,0,0,0,0,0,4250,
4695,  189,98250,455,345,965,35435,720,0,0,0,0,45,0,0,0,71,0,0,1,0,0,0,0,26,53855,12160,13040,12310,0,0,15515,0,      0,3645,0,0,0,0,0,0,0,6225,0,0,18700,
3180,  119,71525,875,240,385,29390,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,34410,6380,17940,12205,6280,0,14650,0,      0,8000,0,0,0,0,0,0,0,0,0,0,2550,
3900,  188,59250,585,210,575,28000,720,0,0,0,0,45,0,0,0,61,0,111,0,0,0,0,0,0,22040,0,40120,0,6845,0,8985,0,      0,0,0,0,0,0,0,0,0,5530,0,0,5100,
750,   95,32480,13935,235,370,7800,480,0,0,0,0,30,0,0,0,76,0,0,0,0,4,150,0,0,635,0,0,0,0,0,0,0,      0,54185,0,0,0,0,0,0,0,0,0,0,0,
4625,  188,111295,1070,265,845,46540,720,0,0,0,0,45,0,0,0,71,0,0,0,0,0,0,0,0,37580,17175,50940,15655,6700,0,21280,0,      0,0,0,0,0,0,0,0,0,0,0,0,10685,
3070,  120,85635,670,175,310,19245,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,36115,10545,10165,18035,6815,0,24360,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4815,  192,133165,1300,310,720,59220,720,9,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,107825,8600,13530,17850,0,0,18810,0,      0,5325,0,0,0,0,0,0,0,0,0,0,22775,
2795,  122,67820,780,170,320,17700,480,0,0,0,0,30,0,0,0,36,0,0,0,0,35,0,0,0,25590,0,22970,0,12340,0,25890,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3075,  122,78440,790,235,410,38840,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,56760,6255,7965,16965,0,0,18735,0,      0,0,0,0,0,0,0,0,0,6935,0,0,5100,
3665,  142,91560,1100,380,970,29975,675,0,0,0,0,45,0,0,0,41,0,125,0,0,0,0,0,0,59825,10800,0,11480,6435,0,29045,0,      0,0,0,0,0,0,0,0,0,0,0,0,6400,
3085,  140,77595,1005,210,400,28735,750,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,270,58435,11555,0,6020,0,0,20735,0,      0,0,0,0,0,0,0,0,0,0,0,0,11200,
4310,  175,117805,670,430,1045,48890,720,0,0,0,0,53,0,0,0,66,0,0,0,0,0,0,0,2,90045,6095,5785,17765,13735,0,30615,0,      0,0,0,0,0,0,0,0,0,0,0,0,4800,
2510,  102,74250,1550,95,450,28125,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,39035,12555,20220,12095,5605,0,13360,0,      0,0,0,0,0,0,0,0,0,0,0,0,1600,
1445,  123,24655,80,140,95,8860,480,0,0,0,240,45,0,0,0,53,0,0,0,0,0,0,0,0,11000,5515,6915,0,5715,0,4685,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2935,  121,67330,590,120,525,28315,480,13,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,32180,4175,19455,9555,5365,0,10395,0,      0,0,0,0,0,0,0,0,0,6155,0,0,9600,
2835,  121,78440,805,185,670,34895,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,42710,8810,0,11955,5365,0,46155,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2390,  141,53360,32685,545,1005,15295,480,0,0,4,0,130,0,0,0,61,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,      0,85480,11370,0,6040,0,0,0,0,0,0,0,0,
3745,  170,94900,1500,265,880,27905,720,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,7,1180,4175,69730,9555,0,0,10395,0,      0,0,0,0,0,0,0,0,0,0,0,0,30415,
3840,  174,103070,1630,395,585,46455,720,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,88230,15850,0,22705,0,0,25350,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2320,  108,46810,905,95,975,17710,480,0,0,4,0,30,0,0,0,46,0,12,0,0,0,0,0,88,7595,15430,0,14100,0,0,12580,0,      0,0,0,0,0,0,0,0,0,0,0,0,16790,
2810,  120,79790,1110,265,515,18960,480,0,0,0,0,30,0,0,0,56,0,0,0,0,0,0,0,0,59550,13900,0,6105,0,0,17685,0,      0,0,0,0,0,0,0,0,0,0,0,0,3400,
2955,  123,76095,965,315,775,26520,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,42350,20870,0,6725,0,0,24620,0,      0,0,0,0,0,0,0,0,0,6705,0,0,3400,
3070,  134,64085,585,165,115,28055,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,35675,0,39125,14030,0,0,4175,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3040,  118,90465,1220,195,560,25300,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,56425,17415,8480,15750,0,0,19670,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2920,  116,69665,995,315,1425,19535,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,59225,6245,0,13165,0,0,13300,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2010,  108,40750,805,185,780,16790,480,0,0,0,0,30,0,0,0,41,0,0,0,0,210,0,0,0,23485,5815,0,6225,0,0,19635,0,      0,0,0,0,0,0,0,0,0,0,0,0,4150,
2990,  126,110080,920,265,720,36395,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,75920,14640,10960,17715,6060,0,19685,0,      0,0,0,0,0,0,0,0,0,0,0,0,3400,
2760,  126,110540,680,190,695,19780,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,45825,12545,22665,18770,11770,0,20310,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
2805,  122,112915,1225,310,555,43705,480,0,0,4,0,36,0,0,0,61,0,0,0,0,0,0,0,10,74395,5610,17920,17210,12615,0,23270,0,      0,0,0,0,0,0,0,0,0,5140,0,0,2550,
3650,  176,139180,2345,385,800,30130,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,10,0,89665,0,8440,24045,12175,0,24035,0,      0,0,0,0,0,0,0,0,0,0,0,0,14480,
2920,  127,90335,760,145,650,25810,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,48905,6435,30265,9500,0,0,15150,0,      0,0,0,0,0,0,0,0,0,5745,0,0,1700,
2905,  122,101895,895,345,485,25640,480,0,0,0,0,30,0,0,0,61,0,0,0,0,0,0,0,0,73570,5960,12765,16465,0,0,18800,0,      0,0,0,0,0,0,0,0,0,0,0,0,1700,
1950,  140,62135,24515,575,1750,16275,480,0,0,0,0,30,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,6420,0,0,3150,0,      0,92685,2000,0,0,995,0,0,0,0,0,0,0,
4545,  181,91545,1170,330,1260,28865,690,0,0,0,0,45,0,0,0,61,0,0,8,0,0,0,0,0,34485,6780,26565,13840,13745,0,23725,0,      0,0,0,0,0,0,0,0,0,0,0,0,4030,
2975,  161,46840,750,250,410,20500,390,0,0,0,0,20,0,0,0,56,0,0,0,0,0,0,0,0,16410,5580,7820,8855,6620,0,14530,0,      0,0,0,0,0,0,0,0,0,4685,0,0,4250,
2685,  149,43455,980,115,345,15750,310,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4165,5670,9260,10480,6695,0,9075,0,      0,0,0,0,0,0,0,0,0,0,0,0,15300,
1410,   88,31275,690,125,340,10025,480,0,0,0,0,30,0,0,0,11,0,0,0,268,0,0,0,0,12165,5545,5265,5645,0,0,5330,0,      0,0,0,0,0,0,0,0,0,7655,0,0,850,
4745,  182,129475,2615,350,815,55725,720,0,0,0,0,45,0,0,0,56,0,0,0,0,0,0,0,0,66340,11655,50295,18045,12770,0,29025,0,      0,0,0,0,0,0,0,0,0,0,0,0,850,
4860,  184,134735,2135,360,725,46650,720,0,0,0,0,30,0,0,0,67,0,0,0,55,0,0,0,0,100735,4785,22140,16750,14010,0,24485,0,      0,0,0,0,0,0,0,0,0,0,0,0,1700,
2215,  152,52700,2255,125,285,15960,720,0,0,0,388,30,0,0,0,48,0,0,0,0,0,0,0,0,21850,7040,15905,8190,7080,0,11260,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
4235,  183,109295,1735,225,645,32815,720,0,0,0,0,56,0,0,0,56,0,0,16,0,0,0,0,0,50075,0,21820,17870,12795,0,18915,0,      0,0,0,0,0,0,0,0,0,7940,0,0,15300,
4750,  183,108645,3845,210,585,65750,720,0,0,0,0,45,0,0,0,66,0,0,0,0,0,0,0,0,56410,7030,42905,17615,0,0,23875,0,      0,0,0,0,0,0,0,0,0,0,0,0,31200,
4910,  167,125050,1655,380,660,38395,690,0,0,0,0,45,0,0,0,61,0,0,0,0,0,0,0,0,70075,5240,16755,11135,19525,0,21810,0,      0,0,0,0,0,0,0,0,0,0,0,0,21600,
4785,  187,121920,1990,365,690,48430,690,0,0,0,0,45,0,0,0,61,0,0,0,0,0,0,0,0,63365,5175,50155,14070,5975,0,22610,0,      0,0,0,0,0,0,0,0,0,8045,0,0,4000,
4805,  189,123130,2040,325,690,54245,690,0,0,0,0,45,0,0,0,61,0,0,0,0,0,0,0,0,83740,0,40270,11330,12430,0,22225,0,      0,0,0,0,0,0,0,0,0,8035,0,0,2400,
1430,  186,116230,1315,360,600,55685,690,0,0,0,0,45,0,0,0,61,0,0,0,0,0,0,0,0,92390,11905,12255,11170,12625,0,28495,0,      0,0,0,0,0,0,0,0,0,5350,0,0,0,
7940,  187,96705,1745,215,560,44955,690,0,0,0,0,45,0,0,0,61,0,0,0,0,0,0,0,0,55360,5950,42325,15955,6300,0,9490,0,      0,0,0,0,0,0,0,0,0,0,0,0,8800,
3110,  175,161630,57935,360,2940,15740,690,0,0,0,0,45,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,      0,183910,54695,0,0,0,0,0,0,0,0,0,0,
4940,  170,94555,1765,200,455,25420,690,0,0,0,0,45,0,0,0,61,0,0,0,0,0,0,0,0,60925,7810,26455,11440,6015,0,9750,0,      0,0,0,0,0,0,0,0,0,0,0,0,0,
3225,  124,64590,630,195,375,29050,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,33130,0,27355,9845,6595,0,10715,0,      0,0,0,0,0,0,0,0,0,0,0,0,7200,
3325,  124,65395,425,135,335,21655,480,0,0,0,0,30,7,0,0,51,0,0,0,0,0,0,0,0,31960,0,20505,4685,6605,0,14110,0,      0,0,0,0,0,0,0,0,0,4080,0,0,6000,
3585,  129,58015,490,160,325,25875,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,28830,4740,22945,4025,6465,0,9860,0,      0,0,0,0,0,0,0,0,0,0,0,0,8000,
2945,  111,52085,345,75,230,19875,480,0,0,0,0,48,0,0,0,51,0,0,0,0,0,0,0,0,20820,0,32035,0,5720,0,9235,0,      0,0,0,0,0,0,0,0,0,0,0,0,4800,
2140,  129,99410,27810,160,825,7705,600,0,0,0,0,45,0,0,0,80,0,116,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,      0,68410,61540,0,0,0,0,0,0,0,0,0,4000,
2215,  151,58790,485,55,500,21505,480,0,0,0,83,30,0,0,0,61,0,0,0,0,8,0,0,0,20335,4920,32880,5465,10435,0,4900,0,      0,0,0,0,0,0,0,0,0,0,0,0,2400,
3530,  292,97260,680,280,315,41270,480,0,0,0,0,30,0,0,0,41,0,0,0,0,0,0,0,0,67035,0,49015,0,13540,0,7815,0,      0,0,0,0,0,0,0,0,0,0,0,0,2400,
2805,  168,76800,1300,210,345,24685,480,16,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,44045,5510,37710,6250,0,0,8225,0,      0,0,0,0,0,0,0,0,0,0,0,0,1600,
3415,  133,69145,1060,230,420,24885,480,0,0,0,0,30,0,0,0,51,0,0,0,0,25,0,0,0,25915,7135,42355,6495,6785,0,4055,0,      0,3000,0,0,0,0,0,0,0,0,0,0,0,
2330,   98,73015,1315,120,325,32630,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,34815,6265,23690,10580,6350,0,8920,0,  11970,0,15,0,0,0,0,0,0,0,0,0,4800,
2310,  124,37170,840,95,300,12130,480,0,0,0,0,30,0,0,0,51,0,114,0,0,0,0,0,0,7005,0,35885,5645,0,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,2000,
2890,  159,61340,970,75,275,21380,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,7770,7210,52705,0,5955,0,0,0,      0,0,0,0,0,0,0,0,0,0,0,0,10400,
2995,  162,81990,995,205,435,24890,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,56650,0,25265,6300,0,0,5055,0,  10000,0,0,0,0,0,0,0,0,5245,0,0,0,
0,    0,97175,3600,190,545,32090,480,0,0,0,0,30,0,0,0,51,0,0,0,0,26,0,0,0,68840,5100,7835,15655,6330,0,8400,0,  21440,0,0,0,0,0,0,0,0,0,0,0,0,
2890,  116,84415,1375,100,515,30990,480,0,0,0,0,30,0,0,0,51,0,0,19,0,0,0,0,0,40205,5655,23265,22325,6555,0,8280,0,      0,9510,0,0,0,0,0,0,0,0,0,0,1600,
2385,  114,54635,600,75,305,33200,480,0,0,0,0,70,0,0,0,11,0,0,0,0,130,0,0,0,42080,0,20075,8130,4780,0,4410,0,      0,0,0,0,0,0,0,0,0,6140,0,0,3200,
2385,  114,54635,600,75,305,33200,480,0,0,0,0,70,0,0,0,11,0,0,0,0,130,0,0,0,42080,0,20075,8130,4780,0,4410,0,      0,0,0,0,0,0,0,0,0,6140,0,0,3200,
2265,  126,54815,4745,65,430,21740,480,0,0,0,0,90,0,0,0,88,0,0,0,0,0,0,0,0,30685,0,21215,0,0,0,2765,0,      0,0,27130,0,0,0,0,0,0,0,0,0,0,
3090,  116,85010,1135,195,630,33425,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,49635,3675,30190,10445,6505,0,9405,0,      0,0,0,0,0,0,0,0,0,7140,0,0,3400,
3030,  116,84340,1195,270,615,24340,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,47745,6310,24615,11175,0,0,14590,0,      0,0,0,0,0,0,0,0,0,6325,0,0,0,
3145,  118,91845,1540,250,715,26950,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,47670,11235,25530,11285,6445,0,13795,0,      0,0,0,0,0,0,0,0,0,5340,0,0,0,
3120,  106,85575,1605,315,455,23540,480,0,0,0,0,30,0,0,0,51,0,0,0,0,0,0,0,0,55365,5195,33395,6045,0,0,9005,0,      0,0,0,0,0,0,0,0,0,2485,0,0,0,
3125,  108,73790,1065,190,585,35960,480,0,0,0,0,30,0,0,0,51,0,0,5,0,0,0,0,0,42800,0,36720,8225,6225,0,13960,0,      0,0,0,0,0,0,0,0,0,3660,0,0,0,
